AuthorId,PaperIds
1599929,342903 1451907 
1602224,2112582 1967491 124647 527684 1440936 280583 660848 943241 836930 25749 2018701 1435688 1115969 1858962 2235998 530996 779449 711158 584542 1845407 2027391 562813 2247164 1245307 949363 2014053 2065891 1539548 1076314 908021 1726036 1185874 2254669 1493964 1413494 1242413 1086215 1353380 833418 795246 73347 2162151 1927925 664049 1416941 1472356 945497 1443575 1199683 2049471 1195679 293813 1493025 476185 1693079 
1602322,2214623 362012 60750 1657037 969030 1454496 1189022 1593600 745208 1215639 51510 1765397 1347075 2208394 748457 1166407 1338307 650113 
1603952,1636745 1227461 1145956 742264 2029933 476387 378844 1716930 1335480 2003382 1766445 305040 540205 207495 1563910 907905 137400 801227 1290310 619672 1001087 351614 1204073 1652721 1068656 1447916 1702251 4969 672607 1951194 583255 1393876 1691468 1489609 606408 446791 270918 132292 1133633 958 2193981 2251831 2096044 494150 1201812 2228739 1991938 2026627 626562 
1604066,2240035 4499 695031 81395 902918 878135 394344 2058739 1819498 916114 783727 1351654 665551 1718835 1026895 1869133 508151 1667769 371359 196742 1314308 409984 1989601 1243103 2041659 2108979 26006 889120 1533248 1511262 867448 597706 352513 1518850 1026050 1071060 1606478 75835 343623 460533 15283 1716960 1439895 1042285 1410351 2177726 1257724 1172009 973798 316092 1463633 1831717 211151 684377 1693784 1270615 1963557 1800269 779338 555937 463807 934076 233759 1786426 1419698 610096 1743147 1458985 1873448 392481 716564 662034 464344 1493647 825613 1468682 313736 214407 
1604747,1371221 2216510 1855549 2008892 1705855 145977 1966328 68791 95478 541429 1905076 610561 1354559 1167022 1940717 1096876 25899 371497 1312359 1126054 1975011 933153 260703 542554 2216284 266139 115929 1118532 504023 2136661 1380691 1514744 1710736 437686 637069 1733637 1456840 110279 1774214 950321 166788 1629698 248001 
1607297,2207260 1582364 1034039 1687164 477778 2138896 596398 609771 229546 1411913 1642366 1596772 1370128 
1609091,1498656 906153 875510 2121616 1466731 1251496 220711 216737 940894 1523423 127696 1482702 1840843 1890502 2242757 1665476 1841344 870057 209052 1373083 267501 388238 425290 792378 578360 1239594 265254 1107887 634799 1487023 1332577 1164091 413622 1922687 1296371 688173 1782192 2001461 567844 1105166 1139317 2159144 1473785 614869 202361 2020863 1145852 1267625 1846517 1565421 351711 514786 1054433 1760736 1246941 1068508 1500890 2080466 64714 678091 1067637 1879742 812477 1632697 163768 1803692 1854122 1634726 1028765 1898393 1796758 818054 2178240 1359488 1983900 456798 674138 2081353 964423 549687 234801 33577 1931557 833314 2052380 154393 1771542 1608710 
1610361,1837357 222924 2042448 
1610714,1971967 448894 317501 275708 1412282 442105 257911 1233790 332532 252914 2000242 831915 1252138 225244 676072 268305 1618470 1594150 689378 1320609 298554 2058012 1596945 357515 402120 1095238 98437 
1613575,2249868 542626 465990 1598299 1348128 
1616606,1668125 967010 1823931 537369 934775 312565 457811 1760973 1116648 1171527 1069413 152865 391040 
1616725,1122285 1449697 3830 1729843 1234417 1475059 279923 227687 688548 38945 1292123 849946 29668 1047854 223567 529099 145095 1137322 2091073 613950 224423 1670714 1663975 2080494 1699026 1933927 936426 1340328 447651 380446 1227578 522578 260232 663174 
1620333,1702062 339979 382103 2209794 107471 822028 282072 1764742 624453 
1620430,423405 1925246 1839970 406798 2212047 526005 2062324 1239138 447179 1836248 
1621593,2200903 1228877 289221 629025 
1621706,1953703 402323 1754964 59095 899253 161684 474899 1642642 1586413 702574 486829 999975 1334969 43047 1951011 
1621716,523978 373191 578213 848196 1383829 1004615 1453945 757878 1391220 1673586 1884675 2148332 1574508 1491515 45792 2138589 1351897 261976 1879507 2146891 849224 461895 261957 422719 2106686 652859 659002 1238585 1053108 1947336 1064238 1706798 355241 1199903 363674 561305 724119 890262 1309358 1082387 2033426 1834386 1347316 2167305 1964424 539013 1455491 2006274 
1622729,729791 1972113 1369838 1596547 1642353 1907486 733375 1863687 51382 559763 334648 2233488 485199 351339 1046538 453361 1978469 1470608 
1622975,429118 1067173 82931 1839393 204031 1641269 394910 643869 1809983 1610068 1826803 624878 752372 226128 266094 780108 1233635 965792 
1623943,2014703 1669250 574521 410585 1768797 1859557 1281874 422032 56048 
1623992,813588 1939437 829420 
1624804,2065727 1961674 2238361 219126 1339847 1450417 1732848 428141 933293 1706604 2121351 996074 2027975 2222022 2104793 2031647 1404570 1328344 116887 1613334 1391479 433362 1736209 944909 1208523 1730327 1137481 91015 585926 1992261 1394955 1394945 1354750 1894473 820196 1158863 1604121 423885 
1626099,1827597 1965995 
1627101,1398780 593403 2109484 50283 561654 1951219 14577 1940848 2040303 1549906 2067819 2044649 73704 1762093 2168802 1090512 1663839 1495515 1091540 1780819 381010 1511633 847440 781005 712173 2099051 2149450 165445 1909316 1384433 1635905 118335 1474493 913468 728507 30902 1827123 155058 2167345 1107375 140258 1413549 733100 80555 774972 652965 108528 1815712 1959301 712415 1258780 1320987 856754 1264082 629139 1580176 209901 2212492 1490057 2132780 1194885 393348 1499523 1312641 
1629197,2110869 2111484 342527 443258 1904180 759891 1469106 66032 2241135 1058221 2002084 1181219 1343266 1532958 1095645 548892 647386 2253220 2038926 839459 164433 1977356 2052621 365836 402187 436809 903560 513607 1151935 1662340 1848002 
1630140,1696832 986242 2131338 345266 2034304 643470 457810 2143587 70005 2233615 605288 1963456 827552 1912323 1937784 2146471 1771892 931885 256499 1965852 1159264 2059342 1215014 397397 1741030 1467949 2119641 180055 1103211 1339414 688879 2208176 1059549 1739082 2092392 1305936 1271210 2103545 2204116 886264 2023157 1991412 871155 69041 556972 772500 879521 392589 1471851 1650635 1306444 1316677 1749637 1477167 822535 1432820 704743 1818335 610002 1995981 2116301 1882828 887485 626876 257129 1875031 22900 2181916 2046539 190348 1013221 992974 1956787 2093439 614127 2048381 1508763 159850 559323 1711575 120505 2018656 832056 313922 1564799 377792 4437 1618090 2224429 878742 349692 1539731 2074137 1958079 2249730 1588533 802161 1652026 1278276 418469 1438201 696675 1933702 660966 510186 1911863 1401260 859962 1314109 994134 1127444 813774 2207625 275521 402687 371828 1588597 821932 1126321 776450 1137052 43459 2208841 888406 1067354 445972 2008537 1430766 414724 1827390 1843563 322255 269611 1052718 2016517 316207 1598038 1767049 825182 611866 1954121 1581166 699311 1715565 1480214 349022 292139 995267 1966224 2109198 1919419 2229140 1228992 1354652 1111430 429768 1162753 1540607 1250021 1300399 1052854 926667 2205318 1594032 325778 1295489 359613 1771002 685560 2043895 2142718 1117681 531891 1318378 985065 1320017 371169 2214021 329173 266706 934392 1918415 2111138 194892 929224 1258921 2231230 2033081 1682360 1324471 627632 2203561 672168 794510 1080224 1496991 1187652 1797525 693631 2103690 2061377 1225195 1745793 16633 390521 649078 196467 1777520 958821 1526609 1954119 1641781 2211100 457524 530995 2039690 2122537 432424 1864999 1985830 679710 61210 592153 624918 196387 1893651 2045196 2218250 1443081 1738497 1095424 1437433 2021623 2011893 1306867 1935602 1794288 920785 517388 223097 926419 1754321 165067 1380951 702663 655819 1256642 1031358 223263 1409210 2021556 2177713 1995439 1576842 886439 1579171 1783970 1099423 152220 572473 849556 579531 1439883 2184834 628351 324731 1472020 1663593 1327550 950884 1401441 1277269 888913 331184 1824326 2203205 236612 1300212 1652287 732729 1722933 1515060 418867 549935 284935 755753 1634851 450079 1432094 1626653 1809657 1821202 477711 1210893 135691 1871361 
1630453,1115518 1220442 2110936 637335 1228182 817460 510168 686157 481960 1424775 1978148 80726 
1632175,2074686 539004 218555 892410 2069745 1292718 245417 420968 1480998 2080155 1316640 1129285 539611 1423130 1991509 667731 1827474 2074184 779142 1734533 1506563 540448 
1632587,430529 1281551 457523 1393681 1603135 1691944 91587 2116092 18969 149599 
1632835,309341 482783 1828897 1525958 263915 997182 136479 1798457 809142 1318197 1771443 1765746 729577 661096 117947 964655 1028570 1902020 2099800 1176953 999378 1551497 1460037 1789634 1657296 906205 1716839 566927 1596685 1772292 
1634147,714525 56750 1377453 564069 697461 303486 1032145 1702864 
1635089,918781 2026556 1808374 182709 1035088 223663 1776748 340266 575228 1538984 1111933 1203361 114782 2087961 1132632 2141590 1324564 548304 906127 971017 2206472 1686085 790596 1134531 1457280 
1636089,512999 223741 1802068 239603 592370 831217 116895 1757675 1087977 2256360 1752551 619750 292325 1328868 2257123 1838553 1597409 1035488 1207820 1544669 653788 1146063 909732 609913 1553622 852181 125908 1635281 1913296 271823 1848713 1429794 1004235 1426966 797793 1632454 630705 1742784 481994 1938876 1829819 1676986 1110713 245688 2095799 165558 1169694 1931700 1120690 419656 1952927 690205 423598 838829 168875 2067113 2188401 1884268 311205 2116004 1290915 1125536 2102943 1994396 90267 905114 1553203 1437592 65687 79254 294124 1952147 268696 1893264 1997967 280462 1406861 1908503 1635978 2039433 575368 391873 1859606 169347 1328514 635260 153211 1246074 2148729 181879 978547 2043443 941936 1541231 1363218 302444 1638267 1868649 62312 85095 1611223 739046 2082148 1618787 1412450 994355 1099358 1524573 783766 1679450 169812 1318227 2193746 1990992 1734635 2088014 1302394 1934922 1834508 408904 903751 1744966 2086468 806462 449236 961594 536713 1191478 215134 1315231 516403 811400 526301 1174828 1251883 2081321 95272 637735 1144866 539680 910366 1307933 1400604 162223 1867544 726551 1928470 911122 241935 808204 1844235 235785 1517319 978326 213764 348931 2218240 1800192 1051810 1607493 
1637605,767437 1465626 1222298 556785 575547 2213624 1083602 720370 231099 1366436 716066 1962165 649631 1204205 757791 1638371 
1638057,463521 929537 452809 306118 1806007 2064977 1911092 1874547 1265933 194497 1864905 1299316 126449 257714 1757098 1973915 385643 225636 304706 540218 1032661 903637 2178644 1955376 676753 1869634 2222527 1650981 955686 1849851 974694 1350713 561964 769446 1065558 517166 331235 39884 862796 730436 361266 2026825 2085628 1032441 495352 1689513 686580 647155 228335 1234323 369131 1296588 1892326 389330 1615655 818634 162636 196257 1680069 1813440 760766 495860 331892 669112 1816500 783731 341677 2212892 549611 977317 864164 725189 751007 2052510 1914522 1059475 1225616 269450 1071468 1468523 1534079 462197 453746 1945708 833642 885092 184191 549473 1351006 1194074 1212761 277589 1080147 1690702 1057101 1311814 1039685 58429 1194550 914740 364335 1608749 1979690 635688 1511463 1578277 623902 1256220 1904912 352525 1722633 1446659 
1638103,1150720 1078775 352106 1531140 570161 1487363 1783816 85899 1036925 985337 2066681 1574111 675181 1145940 639670 744896 2053179 532586 1654063 476974 61228 1049308 345764 375365 471838 1764762 1581335 1583022 59279 1320716 91787 1263370 1491590 1957681 232394 924443 710255 746214 1751879 1073720 356718 2069933 406960 1827627 436521 2207984 1990622 2242929 1476592 1308266 213607 1992673 124638 670044 888545 1184036 485207 1777362 361038 64205 795080 1649730 1706047 805692 1489079 1169846 1246005 47537 288064 1738673 941857 1199898 1860881 795528 366084 1271425 446080 
1638299,646865 2239982 715105 966721 54847 1998205 1753371 676666 1115172 1667218 215472 417348 1291874 
1640851,736498 1596748 424188 2090059 442859 1508424 662543 2067710 995530 1613041 494589 2223194 2038259 142119 1817822 473597 769262 122861 133671 138727 1196006 2080995 1734368 66279 2207454 1681372 51417 515800 1073110 1408187 1707445 769232 2041037 335948 2070472 1394631 554692 185283 926143 710368 553149 1683132 1663419 1538231 1576886 1544629 1297368 787256 1759917 1173947 75177 983208 1167783 287396 847523 684961 1882528 2063775 1693849 1606806 459925 1213332 873875 1414034 1392920 1412748 1508999 2142598 1140357 416643 291458 1498753 1026581 2015338 111807 745079 1640053 1283731 850799 1500647 1727338 716732 445030 323259 5730 996015 975601 1431130 593394 2247512 1958743 2190164 815075 1043026 701265 585469 1816906 1230916 109280 1442623 2197310 1765693 2142268 367162 1460792 1621815 2216854 143669 748336 1839663 1707054 2004269 1404716 1392007 796892 1954087 271549 277283 1487392 1569567 1508698 331567 446665 50968 1208537 1110805 945940 969489 1183200 616713 1484040 793861 881668 1562411 
1642215,854328 338397 1971326 686637 269328 111857 543622 574613 1786138 1271849 1592991 2128407 1267351 826527 667170 569568 61123 1218406 1437004 672408 62826 436556 1002352 1156329 494574 548100 731351 526193 1402705 1539301 793760 1869250 1788503 302828 1375227 1082237 1835066 1216925 1545704 2122970 35665 1455905 1674480 630456 757511 358633 378762 1900575 1107223 1051038 2171251 2173880 1929819 1809647 1201268 274139 927644 1665974 604366 1381560 758035 933829 852422 1937922 177665 1550535 871450 1090398 1999394 423269 1029943 937820 1896486 1199098 67572 1409008 1866749 36845 1189868 1259499 1804497 1107836 1255396 1082809 1579857 1529797 1633241 1605590 653134 2141140 70611 507857 1109967 1132194 387332 591521 1941445 1988547 1504632 2152607 1773496 32691 1807517 1695218 1889195 450472 1197988 1523619 1113529 876447 101870 617364 922513 1041389 1784715 426889 1105800 238466 531328 1888127 1212285 1204092 2000761 1029647 2032958 64372 246641 213871 892437 483171 1899357 1384284 1381007 1712982 2022030 1893889 331527 987944 79694 2220875 1519434 610140 1973882 927420 1803073 744255 1654587 1151799 1114933 907055 910124 1921671 1583768 1244968 2011943 2139941 2158655 1830688 962335 157463 546582 1877635 1909522 553744 60173 2016011 755464 1455879 1625899 2211586 560897 1732906 1554375 1105023 1818525 633129 1737459 590577 2142333 640807 1694441 1607461 1798877 1019606 2175701 1527507 1817294 387362 1287799 1935050 471751 2162372 1796896 1646271 473790 1312202 1723068 73403 1252026 1491636 1401784 1337008 821931 2076326 2250785 467617 1599312 51868 292503 764566 104557 3725 1301132 373383 1645178 1612407 438900 1770771 941682 1581679 98925 820840 1710695 159334 1441380 1718880 685658 1113689 1709656 1936976 384590 2006603 1661512 1439302 554564 2077251 916125 1913407 1553972 1303426 1512200 187485 864811 832036 1790493 1826331 1207834 581145 181784 1015317 1575132 408322 671245 2155004 1549660 1812983 535029 342514 1819119 306670 911853 419999 96745 2219482 928214 1123918 2235860 1036755 185809 1507789 1803722 107977 1410504 1455559 756160 844220 380345 867765 1135347 467357 2137517 1330603 1302952 264610 726432 1150703 281156 864664 256407 1499715 327050 205193 337285 1747332 2233730 2157953 69013 2135420 2015295 359316 673144 817527 1486671 972145 1312107 137578 1421673 2107281 2108772 39261 1672540 511274 1677656 2141524 1263331 1716562 132140 1912139 2144585 2184517 1007936 1472830 94602 17722 1079609 1091977 441654 1117490 2244911 2132270 1687853 84095 336146 1168604 1037606 1437989 1140004 732450 1863967 1854749 1771800 853268 19730 1604879 248077 961802 1169452 114950 1484034 1374389 1698687 1646762 2036973 1132779 1443047 474336 238815 2182364 1970395 1819854 1160401 1683660 2087287 220892 2055363 1380546 1959102 1587382 2204853 1892381 89262 1020074 2059292 466085 412835 1819674 7321 1936615 907459 879761 1033357 351372 1632395 1994890 1422190 881535 1674368 1456255 46204 2212985 14455 466033 1746026 100457 2190438 2203749 125028 1741922 2222437 1433694 1284794 1066075 1859669 61524 1366816 48209 2024526 1311820 128075 1571914 526402 1908801 179263 174139 1093451 1167198 1661996 594987 758822 960546 2148385 1651744 1937437 838684 241687 1429523 1495058 761873 746231 1754119 1825256 1039298 61148 1148899 134107 737239 1692562 161678 1287050 322422 1948530 1653282 630605 979783 1055548 89889 1773692 790485 1406691 1958349 2066114 1098402 233117 2217624 1895054 770838 1841795 2129531 1989224 1663590 517729 529628 1638666 1782326 718351 841221 2180607 664058 1270523 400863 1480140 2156279 642493 2014613 1073552 1208704 1303923 957798 1371425 2199827 833806 1927893 1659096 1334474 153736 790663 1055856 537709 528483 486489 1031923 2119727 
1642352,1307540 1064570 201594 458905 1520088 1296684 1605046 1849205 39700 1728147 1158764 1641742 961292 1654186 790092 1264886 807683 713794 498625 
1642402,595902 1732284 938103 2038953 1664376 1137783 295413 240628 347827 4722 743472 1080622 1592169 2148070 787298 2203937 1541535 507615 854363 1618455 837142 2125204 686225 914370 401547 244873 112056 1338242 1317121 
1642439,1917139 1078013 1014106 1035835 814282 101673 666495 2188134 1224243 
1643109,370477 1341225 1836914 11890 1128091 515811 1677013 1655211 41615 608510 1859577 703480 411382 1032179 1477869 1410786 2045407 1930293 420851 473046 1933012 1031073 746943 472798 1870014 689226 2129048 1599417 2153374 932211 1601705 393638 557723 1002657 659614 1403803 1353880 1091885 127043 1960848 1509513 2200968 1503211 223870 842303 1674360 1469558 787966 1311854 57708 278289 975661 707167 601945 289624 632137 884449 580417 1408309 1783867 1808697 1235849 2166581 1522228 877873 1749802 1273891 399901 2193479 1126788 1623052 1125899 1559047 1522433 960540 184176 1721773 188477 678901 82328 205542 1314976 939978 1679775 1255064 609310 1133653 1360942 2160097 789369 2250206 1745290 1894014 1669011 1225723 1904156 1746345 1654516 1949420 1978579 1650665 1863919 1622731 767204 1468025 2006739 219601 2070540 1301964 1803467 123338 106476 316872 1381622 2045119 143287 136180 448421 852639 2109084 299670 1792404 2100612 86387 1101419 1662058 793442 1531478 807508 1792586 830659 1513539 1165473 1729598 2173235 759856 982806 530450 221969 1244205 28424 1065478 
1644290,1372487 859220 800919 29050 
1644941,2050248 58615 1236296 895889 64383 413508 409239 671316 
1645517,1677153 2255326 2210393 1433776 2228900 1042320 645633 309365 334973 217596 1831551 1449395 2186068 500854 87102 74228 1887855 1964525 357356 1347435 476264 1174119 2097894 453605 1906625 1504607 2055133 1627994 2215383 873431 29909 655444 1101731 1211089 2182069 449742 858304 45131 1876422 1330315 61633 43328 1920959 922942 1772347 1554720 1674681 24551 2005558 152350 746362 720307 860210 1206885 147886 629805 1237020 345767 1328163 101152 764184 2000669 414236 503791 258457 897560 1039449 1833368 1508141 1677326 683147 1944200 1380103 2105347 
1646544,793632 57164 59223 637611 1462596 1585961 1710328 2005113 799337 1061967 467500 677156 1284566 2246635 919915 1022968 65463 1445437 1807221 743513 1776931 2093835 1123139 127096 796442 240872 13748 523880 2055245 17209 2100689 1560817 2007800 730394 1128682 129153 1547239 1277669 1949923 905184 2043615 1084761 1555161 2045049 923870 681417 349895 508612 340162 2150593 2151872 1367740 1495738 614070 1609141 1833904 692652 1614504 2118055 685594 1086617 295257 649878 1920323 1407634 829329 1413776 1401485 1794699 2198410 1092489 560520 32390 918145 753131 181630 689531 2187896 2232694 1899636 2070931 539240 1588592 689007 218989 2122603 1741667 1547362 1636704 83031 1624663 2057813 1260884 1318993 1037900 2228294 32581 1896513 221248 1713211 1819930 106807 805685 1322289 144432 425773 932395 169222 537178 40219 940313 576089 641302 1949205 1886995 1601553 8464 228111 995085 1010695 385798 506923 1543680 
1647119,870624 2159174 854132 1400096 1083705 2258261 93254 764493 1721608 961509 1249747 1900385 1488198 45313 
1648938,150479 1102029 1339788 2009656 821613 1665237 
1650251,1621386 360815 2029134 205339 699970 178459 1121981 920569 527807 1597209 1959364 271290 992856 2156564 270210 1621139 1014898 1091690 1570879 2205738 1613306 268534 854269 840940 1654762 291080 2009318 1573604 1525727 1766351 1158106 1036505 1246883 1460813 1203618 1006020 2069111 1615305 1777351 2019202 1694653 406695 1139102 247965 2084430 873878 1874316 1571180 1675142 545922 1372031 1898612 2033779 585840 1012591 1576371 1100908 2036411 940637 725339 1153112 1585675 340298 1286369 54339 576065 1408051 1927985 1022768 251690 512036 1429534 90493 2158871 1514072 930320 1193997 1365515 302858 1449475 1300821 534751 1699165 1239089 1985488 1168228 1883835 248529 71109 2181307 1584744 39252 228992 1049298 194686 375231 212990 25855 1691183 95991 102525 138990 158187 1871079 2055035 1886946 2208993 1847520 1778896 2227658 33986 114625 287424 1772240 867769 2078391 1688243 1175730 1358277 1020578 339615 1040282 1576516 405653 306833 385424 599798 610752 1130615 570737 688746 547433 151551 614886 298052 313946 1346788 465337 200790 187498 585298 1103437 1831244 421960 1174203 844100 824777 919093 646026 428089 1230645 1494831 1164365 996139 1500550 11041 2070047 1496528 743446 1308172 16648 444465 
1651991,744415 687133 567291 1873303 1139734 941460 1113521 1107340 1645175 779596 1042792 296999 1707259 
1653060,44867 2097502 762299 921817 1920004 1268356 152021 1954942 424059 1570810 139255 468086 1516789 2002548 778984 1910221 1212393 1280616 1795543 137829 1652195 1266018 2052571 1279448 834775 1865686 307669 1447907 352809 367567 1152718 1663565 964553 257608 1932098 1756594 128830 1396156 904506 1934775 63798 1686942 1468082 1206856 1609391 867118 374061 401452 2087303 1089065 570911 1686302 1081113 1891095 247061 1537679 1792782 1722242 903435 1129864 1640711 424834 2165633 
1653642,1294745 1081638 659721 280634 977178 1393349 1579371 1318249 1834088 377959 1783761 1217741 1010762 105729 1399754 282949 213133 2066064 624888 8421 93255 119470 540034 1667648 1205018 751932 2108720 1297240 2000346 134967 244008 1149226 2066556 1944041 546806 729457 1805295 2067429 1945436 447959 227148 553642 1665960 2139403 2097540 
1654071,2244109 2220116 1017032 692168 2252020 1853284 1249001 375764 1626 1906880 1996989 400060 286932 1271436 26617 683877 792164 1506657 1206213 205643 1712189 1126457 493356 502662 1691162 649997 1648652 782530 679505 1357602 642636 1238353 378287 829598 1104297 1843167 1161656 735166 1239004 643833 320249 915701 2104660 1263342 1439724 429547 1428452 2007003 593865 378565 900033 2246578 2129823 1794159 158618 835218 2216337 714894 618121 874119 636806 2235513 1137012 530032 329277 359826 889708 303456 2086749 1662042 974937 1971286 1908304 1411918 1455940 2256707 1960769 1286462 1767858 603942 1474595 219933 1937427 655887 1306890 2171913 591623 
1655936,2232975 1775499 1657321 1169688 2074479 137680 
1656612,699146 2113157 933919 961290 2143320 584208 1491829 2247858 1978232 2035536 1478792 536294 554339 867586 1590337 1861536 1517271 2144240 
1656651,460835 114258 645732 
1656721,1623500 203947 670899 323460 239259 196817 
1659495,843903 677257 255248 1757197 2206711 2131343 505917 1583248 1457334 1969855 246967 961651 1710071 1365392 838524 1266534 491335 528162 111637 1472438 1604339 1161245 897853 1439880 855062 494147 1937214 1214508 786363 85279 1681679 1754526 1933683 538209 1338041 828631 726231 1406725 1406551 1378763 1352773 2058357 683891 1603509 2150489 2095601 1833597 134894 1445218 592031 2120683 158963 460006 1677283 414431 1747699 1009103 542169 2017653 296172 1610449 229583 1115854 1485770 734921 1102491 1256128 2111007 2009530 941497 2181556 297649 886702 1044909 247208 1548452 1088667 1100448 2236830 1370780 1692015 2243780 188310 1172987 1816468 360850 555663 1830285 574348 3463 1106283 1774205 1406399 2095226 1117817 2113397 1752689 1027184 751215 523885 1572373 346475 897897 985446 1974115 124002 1136144 1570019 1591901 77913 1546838 2034004 1955299 1345874 1456721 818000 1527821 887885 2056332 310344 541765 1642093 569917 1533241 1292681 651508 553269 1862664 1055530 868647 1883445 1077284 950041 2125592 2145625 1625359 727767 1699597 421132 1100808 1699847 877569 2139904 
1660119,1566758 380414 281140 
1664096,47695 1433682 1007139 44117 897020 2091698 522472 1142786 1832037 1108179 1795153 475074 374313 162559 2038395 1708922 1859379 148831 552809 1067940 1556066 781343 41180 934285 1267028 498754 2203977 192067 
1664786,950209 1507311 517011 871165 1510383 788427 745875 1559258 22344 1766471 1231234 
1665547,113823 300804 1566085 977145 1108104 1741256 995788 1279302 1190074 1998663 344137 1205683 2152015 827811 623765 2043525 1587541 1806259 914683 224122 2183188 1113063 944374 405870 1561969 1893616 1569007 1473262 636781 393191 683241 511820 1038481 627814 1850593 2039135 667087 1870796 1962447 801358 2127698 1171793 1996983 2089934 651724 2135499 226884 1725121 1959045 1293557 993674 248008 1005371 834226 1200565 1640242 746801 1217157 644526 1734322 536711 410281 779432 1715590 1012742 1868037 1477872 34380 839167 1829017 1455128 432793 962326 1242388 922387 1091986 239761 1905423 1813901 285579 544266 538247 95366 701700 1287869 
1666519,432383 1907710 1105401 1055736 722935 1625333 68435 2184430 557546 2243817 2143206 793211 591586 1861967 2047180 1463760 883915 2065351 2106075 2218692 1890699 1150146 852918 1070261 2212787 730541 478889 1847974 645793 1702398 1156766 1616282 1952708 1806232 691095 392003 1206149 1817220 238720 1281916 1266811 1887096 408862 330864 2056559 2254957 1351786 14183 605659 19556 1132971 549979 2034010 501332 2204754 1803331 515905 748859 1223994 202041 1807672 119267 2193812 57277 1487936 611718 1026081 433943 2141974 370196 1679633 1228803 947457 1781760 19954 1064945 517605 147003 2228958 1997788 268493 1363916 1261001 917953 1914304 1841086 1279933 996540 1523895 2037425 630960 27308 106851 1260453 658594 1372831 1806439 831642 1981077 1539988 1543058 98192 901259 1463434 1536905 1480584 2040966 268929 1523878 713962 441748 93374 1127281 1802091 384617 1060923 796768 262373 1836889 854101 1573971 701007 2250571 506186 1378529 1980486 1904960 1003445 1305148 2084918 127624 1512483 184862 1472540 95507 1820432 1557775 1409034 1301769 
1667270,859362 420137 
1667908,2235614 50556 225975 409948 109976 497783 1991637 1866756 1437539 
1669361,824319 1807299 697981 221307 35705 1007614 1157364 1891953 2165613 520171 748650 1772851 756318 496109 506458 1187492 1160272 326989 214990 1097804 839287 39753 1663264 1120959 2177340 2011706 598969 805814 387519 138419 253991 52772 1345954 634913 237979 1584919 1012627 1749007 403086 2223885 894476 314635 1324297 2247552 1726464 2056823 570469 1233531 776013 143427 1412015 121641 916256 1910296 2071044 1243650 
1670971,904622 403525 944492 964520 1175564 1257651 2097255 479001 625729 1845566 1988521 573527 563149 2041782 1449892 1033275 1945653 456223 1445765 2080039 1076990 1003261 1533944 1319156 952307 1005810 2038422 770028 1670123 1695463 508283 1507550 306396 163286 1027003 1391348 1321656 750517 1323444 1282120 1310384 1547949 1698211 2129826 1901982 1655192 1534612 203918 276873 1243272 1473599 541305 634899 2075505 1023846 2130534 215393 1599070 801210 465241 110674 984248 1414730 59404 2048070 625476 462142 76091 569 670775 237622 747317 369204 1420083 2022191 300846 1384228 1124643 1276436 866322 488192 599827 244697 589003 2212263 2108655 354198 2025348 1050238 1943244 750386 1382356 1415674 1035758 308154 1416061 1654906 1151086 417855 1242212 1567816 1941564 1677611 2023453 2069768 
1672159,932497 160304 1333521 1868176 1365868 322632 1579558 1377597 388805 1458413 1206465 384142 1279518 1399279 659124 645252 1979541 1385014 1892694 1439913 705318 605388 103945 900767 279305 654638 2081104 66937 1415452 104873 812840 2013163 1146341 1892217 1120211 1577915 445879 732080 1282629 1748652 1263014 1160613 1475227 1530178 1108716 1897084 2064343 1167440 40517 2013251 438585 776229 671963 2251622 549060 802827 71366 1819612 534067 1058376 1876882 1135235 715588 1483792 244963 540885 506790 519883 964335 235300 1605193 599064 140567 1378603 1407478 1605369 489000 1955995 1332850 1336702 2181233 2126788 122452 221722 1976018 2067332 1732152 886987 841829 1696343 1541114 2159348 2064595 118767 2205678 514514 378604 613096 1879889 1690848 1657051 1049191 1139924 1952584 388295 242371 1662642 2161325 1739292 1954415 2100382 1510521 2014356 2012778 1405554 1645679 1162130 1330538 685671 425571 1385048 1060433 1852484 2097730 2139456 1487934 840246 953899 1099817 1020449 359470 738477 938918 2156805 926212 1276161 
1672182,1410760 1643825 1283509 1377208 1385869 307665 1511159 2172503 232273 1221269 302588 1732065 1949586 841809 939850 2010619 580602 735097 2160760 821609 292468 1909651 1306093 2175852 1240423 970217 1839184 946660 1130719 103637 195155 2124752 1257294 879177 1697377 1278790 996035 838965 2025297 353085 987324 122766 312495 293926 200485 1413028 2027171 1700126 1157782 1720725 320277 970387 1332717 3342 2067212 1263340 314855 714754 1362561 
1673781,1466336 852223 1608440 1197066 2208676 1844596 1056371 780131 794828 541192 1314917 932179 1896288 1082911 146888 626990 58133 1965103 297852 2240989 476921 2110581 231027 1758961 1673323 543791 1304421 421730 451169 1816669 689882 1348900 1035606 1464145 321616 255311 90955 1758924 565317 1066562 1749696 2018293 362556 2208571 393142 1334069 177970 1744561 982191 1381420 1000619 1789738 1286001 322212 644258 291674 943900 418459 594965 2239503 985538 1397269 1662731 1059591 1206240 1181057 
