AuthorId,PaperIds
1900665,2158127 1145249 2183129 2180242 2126590 1950852 1943105 1871621 1679609 1463398 1437155 1260008 926308 862608 700987 611138 579332 365178 339400 174986 78611 59662 1279193 958728 19220 2005466 1565453 1176358 829702 1903685 1172161 1147371 1004624 569046 522645 1069940 2094421 523518 1864330 64589 388611 1598745 1226086 1719881 51534 1477874 2202413 743437 1983001 1617784 2216406 1690144 665271 702527 1068050 557094 108292 2078541 451546 995206 1632642 1518708 1551266 1858900 1509076 2181131 2010089 488312 2118228 1673051 1982473 1268949 1031689 1548455 1135446 1072196 1336951 2204972 736679 574309 1999020 1640253 323065 2002083 2071423 373786 384454 1529879 1267505 1557064 1417580 1570077 53801 1284417 718219 278172 1845216 1613923 1640654 1954671 1311530 2223407 1583038 898163 43653 1284259 1703208 50033 691114 290296 1532862 1229265 2200810 1377232 1463764 421465 1743564 390764 1175233 350637 1150566 203066 2138340 247510 1791579 980417 637485 1625827 1397602 2233738 2110678 1375957 1676243 475738 1771458 1841881 949032 472647 363327 457195 216394 644577 354622 1201486 1038306 424155 1367264 1942314 101167 2220014 890907 1150707 1942179 1952480 1822041 2146743 1886962 247505 4351 687520 1252596 1819068 178784 1642162 1444355 2229290 1919718 1147698 862401 1065822 2081593 1862929 1724556 1060899 51202 403843 1573384 1409000 2035313 968712 660251 708281 1108704 1546011 1477481 1675024 1486316 982134 789988 527904 1858507 875379 505834 1725273 1900544 705283 605887 2064974 2082311 663958 503909 1200126 1722841 1310167 652186 396436 895443 359917 1149182 1231162 579141 894525 437629 1656677 1098484 615417 381936 1954928 1872122 515902 1233354 2075685 1699553 1678320 1656042 1322708 1258205 1152984 1104363 1094871 619762 6871 1347574 707203 2138631 2159159 2134321 1876897 1567335 1543575 958688 952072 433304 2029643 572727 1664641 890723 787681 1127122 1821525 2084335 2049707 1701129 1658801 1549120 1006872 995217 993566 758739 711564 650797 455289 346039 164895 129680 732721 582049 1173461 357081 1324518 1050516 1336455 2238619 1273839 2226116 2199831 1969897 1888010 1865471 1759699 1665171 1617487 1522624 1389485 1209371 1135050 987174 953705 884032 745671 657506 514153 440310 407702 384136 349443 219359 175103 145669 2031779 1287252 863905 1257132 2156406 882017 793378 1925335 2204486 1581540 2192085 2085212 2037083 2019439 1994262 1633320 1493809 1304600 1296239 1223866 1055150 866765 862393 692872 313242 252636 210427 204537 48922 1188744 204892 1374789 1270056 506505 107788 1798289 1534305 448704 834333 1770310 1505587 299037 340533 1427974 2205023 1619381 783748 
1901701,1959665 1837611 1422129 1096078 1024358 348352 
1903478,2254446 1988948 1887623 1852243 1828814 1635689 1567641 1472526 1391981 1330652 1303359 1249381 1222139 872770 824956 810116 791347 715716 670391 574302 143806 132779 118716 59490 37000 33505 20563 5059 
1903724,2233729 2161756 2157311 1966016 1657201 1651406 1607262 1547500 1455354 1444121 1442112 1385191 1356010 1221664 1207653 1090973 1085998 932985 927280 836608 805799 771171 745709 741651 623548 521450 480366 446097 418631 380797 370745 333788 231373 187535 57360 
1905813,687821 565319 1866040 1336478 117037 557819 123870 1579974 1068879 1534087 115659 30217 602492 406749 1842768 394482 134518 134518 134518 27235 1262755 746594 576181 576181 103529 675711 2182868 1406566 670654 
1906816,797926 2153788 1085913 22392 1109316 651046 24033 1087640 982471 1376590 2206614 2233956 317492 10783 1662171 
1908044,1128894 187314 116693 
1910559,1558915 989114 
1910707,828191 609072 647857 961550 794787 1572956 1517720 1363738 
1911386,1176350 1176350 1630641 1693743 1667835 1565058 1565058 1565058 1163900 1163900 1163900 618674 618674 618674 
1911427,2000314 1963054 1333996 1205152 1270959 1127914 1341744 214453 605206 1024105 1370386 574319 272260 936785 460113 1888864 1405132 1397595 1267003 1075961 1052024 137359 2237008 1724696 418835 1946605 666797 2252010 1534995 1358122 886824 147030 87970 821762 363573 1476745 2222003 2208301 1831433 274191 704509 1056794 660820 271925 1840772 826650 587802 2104511 1778518 1831372 1092019 213154 2095871 1271894 1116750 862453 408176 1081983 1038497 67546 1656218 1258254 656007 2108698 531691 1761006 1014590 395799 406928 822318 535441 1196725 702137 2045222 766281 635651 1478137 1752757 344124 503916 2118113 542815 578612 1599375 1841959 1960127 1836703 433726 2119879 1570287 77678 147966 2093316 1338949 1496382 1248374 1161838 1554754 1421190 1098350 1803274 1761858 919145 573067 1362243 46852 855666 173929 1258279 1194045 349609 1315765 1004699 281393 555856 1513268 1029844 2172977 1738756 1288717 1564681 1885694 1705304 1632622 1704889 1908470 2246677 1475588 
1912658,513979 1183796 2064272 1564512 273893 656876 475637 1504541 1186382 1157459 1145093 2006205 776361 369671 2102622 1963491 618281 231875 19276 535027 1928397 316505 1108878 689734 
1913519,2138706 822099 2153992 645876 157017 2200862 1007457 549957 58346 1717453 885131 884500 610809 1969665 533105 2010557 1627843 1487705 961104 1759575 870617 340250 713682 1093168 717694 2168751 1996868 922292 775621 1926316 1856976 1849934 1515858 513690 369621 211585 178632 171898 1809011 1323752 734810 725005 1202148 1797076 1345247 559249 1699421 1564662 1249923 1211471 142637 1625597 1288409 2079978 838615 2254443 1674919 811445 512159 40060 1425726 1132088 113190 1094898 1987958 490097 2028724 1030337 130234 530424 1618650 2238375 959657 112131 769728 813925 1489405 2013034 900502 1813853 163423 997971 11309 1412504 900561 255082 42540 438674 1620584 459923 1744419 1848161 1026252 509879 1463188 802955 477565 1838263 1534847 1232970 416353 44185 2067945 1280594 1232459 1350160 2080192 1694072 672234 260913 106546 2029408 2059110 1706780 2043391 880286 588059 1554284 1665892 137960 997825 1337792 
1913551,2146340 1632617 1611118 1476555 1377088 1358583 1270728 1232309 1219133 1117655 889338 876520 809098 734879 669281 652706 512677 503627 350053 238349 33664 
1916750,877364 59780 1954922 1379846 1609763 154167 405576 1745217 460631 1069635 2072995 1739499 1012471 1303144 1450089 1670638 1817660 221476 831756 502481 2183412 725674 1341255 1331976 215542 998330 476544 724455 1469221 1841080 1782580 1168309 1073214 404630 1235698 331845 668777 1054265 803303 213158 769357 1913469 772234 42945 310629 1426084 2074548 309677 644392 1310684 1848440 1317545 1058190 1792828 1746212 2242232 1653479 235724 1774803 69270 1282512 354789 161990 1202572 1014012 485001 741474 1665450 1175993 1736060 742432 490205 2171380 2186074 2089350 352360 1633306 856795 980159 1242502 419097 549071 131842 516397 2065609 1888758 676301 768749 23722 579396 702682 389045 946032 153407 1432020 2174672 15496 1091111 1506223 264952 119884 441108 1244905 733890 800648 44116 518600 1522870 1516786 337067 234073 135783 368043 210524 1957971 502073 457410 
1916937,611293 2163129 1508107 317444 2092520 1780724 1976885 1560004 1048296 1137086 487356 1004515 1271510 1615763 470267 433112 2047613 936432 928425 963776 1900223 2235277 1273079 1088788 1427082 836665 180498 1046839 1994719 1797557 1728923 1715857 1343333 1287401 712949 469148 150205 41305 99166 1318073 1233076 824092 174456 1568597 1544996 1512584 328070 2094710 1965669 1934870 432833 55833 923062 
1917283,2118944 726901 1329196 730711 824773 2242568 1889098 1522965 1301166 656903 590783 338511 784744 1805841 937842 2143138 1313822 1078829 984908 2154095 488936 
1918764,1659301 1370854 922600 614128 435174 
1921587,2090033 1295770 708552 899300 852276 705680 1236289 2093498 1987251 1809321 495792 443241 370876 820511 1941410 2214160 1056031 1125289 1820726 1361904 1617554 1469945 917647 171818 1681642 1731163 1162471 2241238 1686063 2119982 1780731 455001 1027323 590975 1728517 1242438 883926 1686309 1500543 878429 407005 2156602 1288705 756377 1407708 717347 742887 575112 1821665 327086 1660765 2240908 1313515 1078144 2221204 315683 1367315 347708 802078 482251 2134457 2133693 1745173 217001 589583 94675 91231 570450 1727342 1833886 1212372 2095722 767619 1304175 735209 160597 1465898 1543913 1183637 758131 4755 649290 2244955 2211224 1772410 1326571 1222475 1368246 422192 1054843 1911547 1710671 1941301 2245496 2032399 1181236 1828860 1243542 191508 1034813 1637797 749652 1590706 701113 543386 938137 1508600 2004044 1818764 737010 279804 22110 411561 162708 145621 503232 1377198 2092892 1039353 799366 600464 1931947 804393 2183046 168410 10667 1841605 1832115 2213004 2215295 183192 1760404 2149622 1977530 1039442 1224139 420241 1873584 1543329 1194576 
1922251,1798501 288134 437370 2105383 1825943 1747819 1199627 1195193 974769 767935 675950 201493 589556 176529 
1922740,1550369 1385264 1535196 469013 1078597 1129182 1847989 201346 1008374 2154646 476087 1041149 1375803 1790078 818117 781201 467732 1895083 2096693 1318471 777619 566397 2228698 1873586 1397976 1018997 2193858 1459480 403741 2212469 1231872 891651 1387883 533201 
1923198,311045 99559 1992821 1988113 1777425 1742756 1690835 1661619 1649260 1571403 1565121 1528095 1518156 1137263 867287 808748 710942 590615 516363 500979 460881 117988 
1923356,2029703 1636972 1361480 685697 
1923549,232546 1532079 285307 954698 362240 1864675 1482700 1257676 854499 1473690 1664177 1209792 428592 1484975 557274 210485 903222 107475 51881 915171 494405 772512 1069944 2010643 1467515 1006254 152373 207321 1339 833690 641757 1318523 795091 867441 1739000 2003981 1793865 914197 1649306 1983160 2188999 191117 1578764 1481779 87196 1058883 279207 2025239 1471608 1096985 311357 17127 885273 519815 213035 1818066 1902127 637125 2060375 487642 392704 1736515 14984 617737 1014369 958089 49490 1139730 1538230 2097680 1147227 1451077 1936432 1062934 404437 451240 336425 740702 1705139 1917145 1235842 1231155 1056291 2042227 1518292 523143 679631 2186277 2170480 1307811 923200 279995 1099879 570972 148747 1698719 1469853 1407913 524587 441708 736412 660293 121315 816203 421086 867235 1378341 939373 1301435 1470221 2059188 2043793 1479340 137917 2129608 100123 1695164 1940915 2051762 860896 228882 974446 1871310 683018 1814347 1594025 1565057 2047596 599429 843122 1229303 808862 342561 285829 79702 1938540 66822 754250 746612 306623 1117277 1054398 2251962 1790532 687153 327308 1419734 54078 2193674 334273 1872048 1207679 685188 1786 2079596 975939 706435 1168155 1622835 2090901 1060660 84307 2193764 1346171 1996646 1662851 26974 1292982 802100 22878 944836 924302 515399 1441853 656094 2118138 1672470 1189935 897409 658909 353797 1250632 2202659 2047643 1678847 807597 403950 435042 1173633 1498811 1595350 793453 1769132 1158352 1434722 689449 644030 1337002 58486 316903 1929020 11448 1011160 903404 229021 1657421 1539649 960311 353748 1477674 547667 1484471 1009886 577692 1823614 878729 1195534 753632 847569 1746022 2062673 1615617 610119 430661 2030700 1544564 1523665 1222506 194964 112856 537277 1303380 658182 2240264 2112020 2011211 1976933 1822452 1351451 1342161 1177909 1035641 938107 634135 379102 185144 182315 38497 1604305 1164549 1656012 1629661 1011439 320271 929437 672205 524310 2171441 778817 304272 
1927322,2059246 2026340 1750103 1459163 194673 
1927353,1591150 79299 
1930726,1207751 835469 1162272 89850 1422039 2067459 349684 
1931832,1575648 2155531 981753 597704 353441 1974015 1188767 1847636 571412 1278962 119018 105007 1986546 1237141 74846 1340031 1604430 799581 2210195 1971050 412471 1626201 575174 1643895 847592 22041 397798 700534 978113 2197321 836411 1778948 1223958 1044789 762629 461843 965771 534807 2100324 2073406 110770 647099 
1932480,2057781 479242 1597137 1787968 908798 1710682 1586015 979624 394402 62198 1018218 129270 616047 1725916 2223003 1436349 734608 1053425 1694077 203297 1040562 2034986 821896 252533 1679836 1487290 1559785 1232721 2019480 2175543 1586704 1284158 1158100 1171097 43616 2182136 
1932523,1805555 1436080 1306205 1685394 660119 1964360 1700677 910708 
1932598,2079475 2039204 1988313 1900834 1823998 1823451 1812677 1782007 1779346 1761336 1715577 1674165 1551944 1523025 1520117 1504605 1459698 1441177 1410636 1367850 1266748 1223851 1189840 1143566 981831 969270 917467 781012 774260 762822 718948 709128 616479 482059 447926 437380 429435 384192 297647 281054 100729 40751 19742 
1934211,1989876 1904950 1165998 1016875 506961 2003726 1074334 1057430 922577 741903 601098 449869 278521 80838 
1935662,1944939 1502130 1778324 1722339 352859 1474053 91619 1045395 1776375 720029 2167902 997420 765777 1342 1722709 168629 934220 275369 1954126 737420 321887 384493 462878 947537 1478356 1697174 1525508 1467189 1699906 1315371 1659008 1367111 2108057 1370934 1885509 383362 1630326 380352 1492476 1964243 1282728 1684417 1948678 702145 1519237 1995274 2163284 671432 329504 1230755 833453 1239393 1247593 2034324 1664416 908433 509148 2025311 458918 319856 97321 1737018 1376276 1228611 980072 228199 499607 2087790 781710 900992 314092 950540 1433550 2119899 1074140 2227015 427443 893938 1806582 1463775 273955 207131 1454777 223910 294155 74730 1276873 892617 600076 1740063 1518088 258453 1108457 2204090 273179 1833999 79895 1328509 806921 268518 1133245 287278 1657152 273702 1780971 1520808 2168021 1723338 1514099 1944016 907470 1846362 2018633 1404417 2033480 459625 557088 2103567 840561 994543 2157420 69941 1432990 574973 374291 1655809 328732 1876700 1573343 761166 1436497 1662191 154285 216340 2135960 159427 1321068 735537 98095 1534825 314415 656644 2042765 198971 75833 280113 935424 1427748 195019 714511 1803994 114869 1985589 1074959 902274 579349 530173 2149373 1644896 108090 123717 1742405 954065 50734 529823 1635986 1426120 2209031 828757 60242 1751385 2065049 1318308 1300988 728519 856922 1050390 1970110 1600699 1583787 2001492 789852 1858425 2170693 1623196 2129978 1193110 561306 8976 1114134 1307440 313845 932356 150082 233514 487581 1390521 323724 1223560 1119776 1235487 1621642 914625 1471198 1594638 580763 1605741 323022 1962191 1735947 2188817 2044671 981074 2133813 798747 1480254 1529181 1096537 827531 317994 
1938022,1617954 872908 410740 1023091 64435 2174526 1628136 1733894 2136227 1698172 433143 540026 106175 1664273 756922 12033 524182 1847366 727908 353619 1834317 667824 381744 1132964 1052900 938186 913439 751875 231959 1971056 475349 1044112 1255119 1719976 1066762 263349 265522 388546 429581 183506 276298 2100128 2000619 1692543 1442404 334963 232636 2201263 2111020 1492256 462503 1128780 448944 104630 1775933 86435 1728301 177417 1678436 283679 1623388 763602 397902 1686664 2220456 453150 1657112 943858 873599 1140936 859071 1745987 5841 2123696 416844 1506999 1413168 256156 1368357 533315 470308 1330383 954157 599592 1451759 2068219 1987971 1427401 1853107 2068053 1783842 2053180 1796664 1733932 613030 726766 2095829 541234 2104640 1468577 1056164 974210 636415 232851 58288 2135697 41020 1220617 788378 786029 554187 978528 1677004 1903050 1312986 179367 1390142 1072387 103245 909155 1336033 2234722 249113 131474 2256015 2241120 2226203 2204941 2174098 2123003 2121067 2111175 2091328 2046584 2026758 2016849 2007594 1959803 1907485 1893165 1885265 1885183 1870352 1866079 1856627 1855234 1793767 1777783 1735309 1729011 1725274 1725218 1718790 1681165 1674247 1654386 1637054 1627464 1623350 1617752 1564220 1557761 1536065 1530499 1521945 1488719 1485211 1480959 1474314 1437435 1433592 1428195 1405785 1399601 1396434 1343481 1338608 1332931 1328105 1322411 1309894 1306090 1305077 1304797 1282142 1273937 1245888 1241826 1235981 1227794 1181081 1166110 1141424 1101511 1094514 1053608 1023552 1011927 997484 975552 970843 953249 952073 950610 934387 928882 922565 911444 910160 894391 892472 865034 850083 799586 797015 768387 753123 750331 735846 645740 633767 629785 624076 600766 590585 578441 570181 567499 553951 537142 529357 505902 452909 451784 442101 436902 370862 370834 366259 363115 362586 343843 330350 309843 294772 265075 264051 254209 252780 246676 239436 214123 201978 191578 183570 173704 169816 109173 87365 63035 60399 48901 45309 34158 21004 17368 11188 2202755 375467 951773 721207 2077230 1916915 845015 992296 20930 113081 1880104 
1939146,936535 783176 940374 1255905 1001889 29820 256686 1206219 1255547 1404174 2074178 
1939357,1166028 245064 1299720 1823256 1212144 151759 911430 1690162 632210 1991597 1330230 2160431 312722 759734 65951 1419415 1759879 99375 1860774 264783 794564 794564 1201005 1132480 1362358 2183026 973876 1553589 2020451 539133 1839324 1845851 1575039 1653440 1965784 1069031 1510825 813006 610525 26839 254130 301274 57749 587217 1931126 338966 1031570 1595291 1641696 727691 321993 898816 961407 1647455 1154698 1464198 1744678 254105 682226 682226 523040 1264519 2213930 56249 1217736 1430133 2030114 1923213 2219538 1109176 2150829 1616081 1481705 1143127 18421 2198726 2209344 1328335 1277800 1129737 1518292 377377 931699 66182 657251 1104956 1510420 46347 894876 651678 908806 515470 77555 77555 1284385 1284385 523527 465889 465889 1792881 1792881 917799 917799 2213838 2213838 643432 643432 1341466 28158 196422 292711 292711 1687212 1687212 384511 1510018 74672 872160 1253853 1152785 215960 128373 128373 1324573 1324573 1650891 83125 83125 1926318 1092235 1092235 435303 1085775 1085775 1855542 2239190 492191 2213007 1602861 1901134 2104700 2104700 1178035 198166 2242117 2242117 652401 477149 1951004 676443 927134 398460 2110355 209265 937636 937636 2090823 2090823 1264318 2109411 2109411 1568136 1087974 1649012 361150 553785 553785 930203 2079437 2079437 226576 1163740 167825 469902 469902 491315 1260188 1260188 1538943 548975 1300950 1300950 663464 663464 1161900 92784 1487482 1727435 1444736 191955 191955 824680 824680 472179 1903090 206950 69181 69181 37227 835516 741653 
1939700,148658 1253793 400985 1773753 2094593 430355 969981 1988232 161228 153530 2140592 2138677 2074797 2026193 1970283 1947937 1907179 1809918 1768600 1679534 1645789 1623252 1607251 1587149 1528170 1515614 1480083 1389895 1331641 1326207 1261266 1197585 1188315 1138436 1097916 1059185 1045359 1014221 966451 912849 902638 771556 713722 713235 664191 550157 524685 507371 503390 347114 329659 168503 102956 78336 41853 648561 58232 2228114 343557 2149115 713355 
1940221,2090292 1570883 90386 1128835 1430765 736318 1911467 1562623 910008 2143139 1114741 628745 815484 872381 2243384 2168821 2051155 2028772 2007120 1740410 1701292 1594358 1297394 1204372 948625 852332 647748 468259 328041 297479 291562 241115 187286 66503 603957 964614 1433899 2246421 1475720 476557 
1941161,2076774 1607497 2124389 1526788 437036 2220611 376140 214460 1246033 167530 2149835 1453514 728591 233254 154089 526443 1780297 797342 237100 1375762 1151259 2048620 1680298 1765330 425319 873777 1823069 782263 154866 522845 376614 2094818 
1941828,2080511 1263875 2038807 2039926 1727041 990238 1733392 340034 232250 1275830 382741 374440 301873 1039265 2092889 1811124 1112117 886490 1587375 1458494 1056647 2036473 1087327 344469 
1942004,596549 2133326 434380 713627 281281 381151 413028 
1944377,1617709 1451673 589820 2237148 462982 296882 1301442 1961695 1716061 278888 1074552 798828 1987289 1353784 2200698 860280 1745549 750635 2074701 1154264 1064880 312053 319012 2180754 135775 1728823 1436463 1368316 1319891 1966329 1504315 1421141 1113029 750642 1098231 1694506 1815468 1785245 1433573 1320522 1533996 989439 2045767 487722 1048852 1840978 509505 1766333 261813 255476 1107716 799458 234963 1881532 1857915 1094264 619490 449758 700177 79854 173842 1037495 628611 473574 462367 1075860 1554052 329739 151429 2088764 1945626 363135 233296 204122 2145241 1436576 798782 2152989 1102597 1242185 1168739 977794 1711784 1147387 1330456 1468145 2190973 1568842 213798 721378 521967 505108 1766422 1692281 1533201 1474576 637961 333642 2102423 1306119 1945147 843000 1245630 906391 1119647 1492607 2257439 2231181 2213255 2188123 2152725 2002481 1436457 1221941 1213518 922875 800789 383939 364496 302304 275273 202602 76744 1018485 1695508 626849 1608385 765984 354207 1070390 659976 1891865 897521 1022332 1925979 1814324 763460 89562 67865 2075604 1609459 2144604 1415509 633037 1169868 361711 1690198 795257 258828 1968886 361542 720644 372700 
1944386,1362661 1362661 1362661 1362661 1362661 1362661 1362661 1362661 1362661 
1947058,2055392 1322843 1143461 921288 2223906 604780 766794 1282090 341425 231020 1221115 471941 24421 1159976 551331 643847 1529624 2240482 1250231 1348165 1347512 41088 2088685 113248 2065313 895618 862119 1173834 1982618 1609454 477480 2038835 1724898 130419 158076 510754 1669827 1412549 1175034 
1947294,2042676 1898586 1330306 800545 623931 466647 142895 111063 
1948746,1365070 2219015 2161548 1388956 1252527 1193400 1178765 693820 572141 293625 
1949327,1708198 175983 1819548 2022400 617110 1193216 454768 1181901 1129747 264675 971088 258709 1590815 1008214 2232914 304104 1455478 2097617 1161894 696894 1574614 2139608 605319 1817632 1573390 1001746 1283558 280127 2163196 1003679 1967870 813658 2255324 2137473 1786543 154263 1680583 1443919 2244860 625646 383405 
1950478,1925131 2092037 2038331 1973577 1938433 1803626 1711624 1691139 1553689 1510035 1497476 1306510 1228877 1221234 1159652 1144241 1127976 1075067 757798 731795 703321 691007 666922 499878 238565 143500 64274 
1950577,1839237 1026037 265288 1608142 611651 535606 1643056 159888 600914 1140870 635048 567197 1019801 791623 1264791 2059316 343691 1288774 9963 698270 614695 311941 669997 2195429 239272 1401165 2011708 270624 1689891 2056736 1144837 1178663 1040944 270945 2062608 1563976 1691812 178674 
1951072,50805 1462822 331435 1024902 1024902 129700 2245302 2206639 1892141 1759760 1759760 1759760 1718067 1232622 1232622 807693 653997 
1951238,1316156 932389 741703 1894674 727690 1945576 815491 227977 1045878 397930 1804492 655855 545120 2059707 678548 540594 1285138 1939673 1383601 991110 1846882 1717129 
1953162,2187058 1292626 2140917 745850 1359076 1637989 1289653 615609 952391 428854 1987249 620439 129188 2169623 1947706 760258 1473886 1095938 647610 1664661 689940 1906960 438528 1052913 277569 889155 1163938 1006686 1073152 460952 1148897 2180912 1649631 1984745 40158 1169064 1979854 1865406 1865406 1964765 
1953744,133990 2110008 680825 2185839 1923583 1453706 1153906 1633300 1992486 1105538 
1956137,266783 1505507 1366717 70367 894489 258699 
1957535,1471091 1856761 1815469 954367 883480 146084 299489 12042 1940661 892894 12619 1018787 994732 35149 1605710 1200722 893050 798949 1913256 562547 176251 2142924 1076759 394922 801562 1032920 1778832 1410694 1387816 1129317 2154281 982999 1320876 658878 1481768 1701160 1469341 131574 812725 1923516 1317317 638990 2197397 2224749 2149847 1376054 1117092 1077974 1002340 924644 181304 105461 1396128 2139185 2129312 2125306 762151 580986 2236276 134687 1652706 724916 581221 1633870 883425 2200684 1114247 1815568 952193 1290962 2045011 1290278 222926 218978 1940490 458398 1972135 279331 1693362 1095188 1199860 981200 652360 1369729 758054 2146360 1349222 1013950 775622 418308 364832 303885 1796374 1540714 1488826 1533889 446508 2255557 2130268 1338505 826859 1906302 1994441 1857741 1273188 267804 2090084 1571535 1660207 973697 71994 181565 1833418 2213130 331096 210750 876029 1228285 1007072 1497326 819295 810431 1257946 1666682 1146393 1044883 1078612 1425808 233592 1726472 614902 374301 293998 1227522 1549596 1618708 960686 733113 1080456 2085861 562172 2251118 1908967 533375 2088235 1577030 377162 1885623 1596036 471457 2156974 1399996 2129243 1623165 294294 1444063 2244075 1965477 1842337 1559183 1362965 967972 647852 241097 1964208 1930044 520774 2133051 877294 885133 1300561 1466451 1324563 687777 248886 1658498 617792 1230834 399701 1638276 117566 1409265 1794589 581254 1765394 400986 917002 459620 1198493 812682 559992 1904391 1072937 758029 1704670 805577 987925 1033441 187889 1673570 1487225 934889 1201854 622571 2088620 1486007 236245 181446 1747826 2220588 1575020 1682632 1484970 1439060 1306870 977312 874048 238318 160691 1868931 1692304 1496809 1185973 1141736 891473 1195988 740085 741631 1999056 1718797 1546718 743931 1674987 1554640 1092058 929254 277647 651151 1250750 1101050 207261 1551635 1661665 2207942 1682123 2212620 1715556 285915 1038334 246508 7358 1677311 1029766 996425 65217 442586 1686446 492943 361332 219301 959952 1361577 1324301 511519 910148 1663736 1853808 287881 2211042 805238 1832058 357965 1900192 853425 1781660 230463 2063121 1622018 781916 2016184 407507 2073544 1077628 1587398 2202665 258446 952889 559938 847002 1287195 
1957585,1935383 958281 244316 990273 1233449 556565 474633 1494649 2111658 1773675 838728 467676 1127865 1310732 1753246 964319 1484069 1795719 1053836 1986354 1023434 386378 
1957695,2110488 1672817 1659028 1559988 1547779 1432389 1394673 1353514 1336743 1293939 873799 840201 335811 127675 
1958037,860298 1881613 124020 1066290 270481 1426774 1566758 1928551 779319 1888510 80540 1754184 2201879 1373532 1754122 49795 564495 65722 1804657 1759554 
1958067,141179 376700 1998034 1927081 1808042 613695 106663 2211967 1988197 1665920 1541273 724320 1097411 1194509 73146 2154412 1408556 1005491 462690 1740469 749747 1726067 2125323 1708324 1812203 1726913 1257494 1959443 1590636 1180886 1506299 246454 16347 907669 1296181 714327 634163 1408252 89173 935106 1678212 728702 403374 1335593 1526323 1449798 1617153 2223620 1200359 1832866 480107 1790250 1467050 406469 1388705 1296948 
1958562,975514 793808 693212 10761 1938625 1914454 1784863 842835 602578 1238578 692408 943237 497350 1842309 1232210 669895 1296070 1132334 1538328 1277888 698280 1717731 1082025 2047123 1496952 1984443 1606927 1530613 1806658 2218485 975838 894380 1266754 956903 1425748 1761126 1344639 1195511 14762 2155238 589936 1349954 725602 1313502 730016 1748989 533687 1116909 2079872 895489 194177 2064695 810377 1392313 1429288 1750257 1797398 1732149 1378751 469355 839553 1890038 361781 1635582 1370977 1961168 1918035 1804041 1700905 645430 415105 87865 1896372 1150327 258574 30988 956568 1512583 1243172 2052948 1825305 1137534 2109042 1142991 90901 223080 695179 296772 1393029 98892 2173766 2052039 416015 1243862 215060 1767776 1162232 826676 329944 364556 1174500 601196 588904 1079230 1380471 974806 2008654 1756293 1501890 720602 1501157 2159028 1581487 1460735 1437980 1422692 234701 2053676 228056 1429895 2038618 1233774 543159 1598773 1258327 1526745 430924 896551 1404900 977899 1179587 1903413 469650 1804190 1110740 652783 2120849 696743 246936 150454 1287310 534610 783736 2137293 792139 633807 1411372 1012789 548421 1474568 682840 887840 1505711 1659658 2030737 1562658 1414009 20262 1888396 1921957 800622 855860 2245267 1232057 1207747 1219801 667128 2040646 1958289 1177843 82535 1372322 832131 1081911 838549 618668 1553875 1410419 993384 879439 1004360 2159794 837896 1339327 897709 2246114 23268 2161069 2254575 284486 581124 859159 1596189 2216340 1868882 1197857 956599 1431751 2047000 967709 1417537 1342795 1241907 361104 1849201 2065188 1804955 1656526 1322360 1022013 540575 511550 1105405 862609 1756086 678630 2158101 893111 402204 1801941 285803 606210 945380 626286 1313223 1185623 1883694 1377416 342699 1837774 81848 1072694 1655319 1696525 1104174 1541288 2164405 1283208 1408796 1519420 997649 840590 779211 617044 376879 262307 178797 154313 130835 434885 505639 1120890 466512 1836131 104487 285327 2090444 39543 1674983 841169 1231039 2113251 1370324 954170 1904281 1827717 95028 2204945 1816126 607620 605687 1081842 1632522 1658288 1141386 383217 1939649 19681 2204683 1937512 1665593 1422938 950875 810343 578000 569863 366960 228783 152760 630382 1805154 1065095 421902 691708 2232766 1719666 1779326 2041784 1640139 1450143 1416396 1388176 1369099 1085976 1073495 904973 765386 635312 552088 491296 455503 424832 155078 1490787 755494 100649 425141 1521604 1369224 397188 933373 314507 29206 2059469 154927 842771 1901822 1809497 318077 2106974 1735184 542649 1759803 1224751 608819 564832 633186 182423 1013117 402715 768835 1440203 924078 80128 1467317 1810056 836651 1059376 1762894 1201971 1201964 441249 1278011 434849 1607172 1805307 1661793 2145779 1982383 1957911 1902101 1719574 1709181 1290978 544260 252976 174570 1909662 1376256 501905 1631532 1567009 1532750 1217075 885863 818203 611470 512659 402585 31675 1780184 1545210 860997 802482 387798 373651 1243080 1128519 1893418 1780278 1659764 1627298 1618438 1303566 1260468 1217045 1214123 748403 717513 439784 380682 270490 53822 158946 2198454 953490 1677070 128210 2230510 1968199 1922851 1697179 1556350 1484001 1402547 1321054 1199248 1119303 1072367 445252 298621 1939429 714201 1039590 33698 138048 464674 1095739 488227 1165878 1821610 1994745 2043410 1875428 225356 1815941 1045174 1670675 208111 1806662 1598517 1124716 1479845 1164383 623463 
1961178,1935007 2187212 1932277 291106 862063 2248996 2236041 2223791 2161518 2130969 2114946 1987788 1896688 1825664 1703394 1695804 1690504 1572612 1282194 1282194 1197070 893277 867028 713411 703511 685949 605155 581350 575390 553086 528180 377291 356625 305765 239416 146484 141700 96444 75273 67555 1256877 2187496 1001125 594909 1246839 1622265 1432092 1009030 463318 361226 134618 53863 189658 1952375 1524609 1524609 1383433 1058361 834721 2205107 2184176 1949771 1820035 1707971 1680329 1582832 1441432 1338448 1307430 1049478 587857 587675 372968 341150 279267 141580 136379 58506 1691623 1109985 1040747 1700134 1625505 1134010 828235 1567860 
